"","artg","date","gmdn_desc","ppe","covid"
"5650","337321",2020-06-01,"public respirator, single-use",TRUE,FALSE
"5651","337330",2020-06-02,"hypodermic needle, single-use, sterile",FALSE,FALSE
"5652","337331",2020-06-02,"shield, eye, mask",FALSE,FALSE
"5653","337332",2020-06-02,"cad/cam unit, dental, chairside",FALSE,FALSE
"5654","337334",2020-06-02,"inhaler, aerosol, portable",FALSE,FALSE
"5655","337335",2020-06-02,"vinyl examination/treatment glove, non-powdered",FALSE,FALSE
"5656","337337",2020-06-02,"public respirator, single-use",TRUE,FALSE
"5657","337338",2020-06-02,"mask, surgical, single use",TRUE,FALSE
"5658","337339",2020-06-02,"mask, surgical, single use",TRUE,FALSE
"5659","337340",2020-06-02,"mask, surgical, single use",TRUE,FALSE
"5660","337341",2020-06-02,"public respirator, single-use",TRUE,FALSE
"5661","337350",2020-06-02,"skin expander",FALSE,FALSE
"5662","337351",2020-06-02,"tissue expander injection site locater",FALSE,FALSE
"5663","337354",2020-06-02,"gel, electrode",FALSE,FALSE
"5664","337355",2020-06-02,"holder, <specify>",FALSE,FALSE
"5665","337356",2020-06-02,"protection equipment, radiation, apron",FALSE,FALSE
"5666","337357",2020-06-02,"heel protector",FALSE,FALSE
"5667","337358",2020-06-02,"shield, face",FALSE,FALSE
"5668","337359",2020-06-02,"ventilator accessory, <specify>",FALSE,FALSE
"5669","337360",2020-06-02,"line-powered surgical drilling system",FALSE,FALSE
"5670","337365",2020-06-02,"ct",FALSE,FALSE
"5671","337366",2020-06-02,"polysomnography device application software",FALSE,FALSE
"5672","337368",2020-06-02,"suturing needle, single-use",FALSE,FALSE
"5673","337369",2020-06-02,"interpretive multichannel electrocardiograph",FALSE,FALSE
"5674","337370",2020-06-03,"automatic-inflation electronic sphygmomanometer, portable, arm/wrist",FALSE,FALSE
"5675","337374",2020-06-03,"bone tap",FALSE,FALSE
"5676","337375",2020-06-03,"rigid endoscope telescope",FALSE,FALSE
"5677","337376",2020-06-03,"medical image management system",FALSE,FALSE
"5678","337377",2020-06-03,"ct",FALSE,FALSE
"5679","337378",2020-06-03,"gown, isolation, single use",TRUE,FALSE
"5680","337379",2020-06-03,"lens, spectacle",FALSE,FALSE
"5681","337380",2020-06-03,"holder, tube, tracheostomy",FALSE,FALSE
"5682","337381",2020-06-03,"public respirator, single-use",TRUE,FALSE
"5683","337382",2020-06-03,"mask, surgical, single use",TRUE,FALSE
"5684","337383",2020-06-03,"alarm, epilepsy",FALSE,FALSE
"5685","337384",2020-06-03,"monitor, vdu, colour",FALSE,FALSE
"5686","337385",2020-06-03,"mask, surgical, single use",TRUE,FALSE
"5687","337386",2020-06-03,"nitrile examination/treatment glove, non-powdered",TRUE,FALSE
"5688","337389",2020-06-03,"internal orthopaedic fixation system, plate/screw, non-bioabsorbable, non-sterile",FALSE,FALSE
"5689","337400",2020-06-03,"non-neurovascular embolization coil",FALSE,FALSE
"5690","337410",2020-06-04,"analgesic tens system",FALSE,FALSE
"5691","337411",2020-06-04,"video intubation laryngoscope kit",FALSE,TRUE
"5692","337412",2020-06-04,"ophthalmic cannulation set, single use",FALSE,FALSE
"5693","337413",2020-06-04,"suction unit, electric powered",FALSE,FALSE
"5694","337414",2020-06-04,"transducer assembly, ultrasound, diagnostic, intracorporeal, intravascular, single-use",FALSE,TRUE
"5695","337415",2020-06-04,"electric infusion pump administration set",FALSE,FALSE
"5696","337416",2020-06-04,"reamer,orthopaedic,acetabular",FALSE,FALSE
"5697","337417",2020-06-04,"open-surgery electrosurgical forceps, reusable",FALSE,FALSE
"5698","337418",2020-06-04,"open-surgery electrosurgical forceps, reusable",FALSE,FALSE
"5699","337419",2020-06-04,"open-surgery electrosurgical forceps, single-use",FALSE,FALSE
"5700","337420",2020-06-04,"open-surgery electrosurgical forceps, single-use",FALSE,FALSE
"5701","337421",2020-06-04,"non-implantable needle guide, single-use",FALSE,FALSE
"5702","337422",2020-06-04,"catheter tunneller single use",FALSE,FALSE
"5703","337423",2020-06-04,"thermometer, infrared, skin",FALSE,TRUE
"5704","337424",2020-06-04,"thermometer, infrared, skin",FALSE,TRUE
"5705","337428",2020-06-04,"mask, surgical, single use",TRUE,FALSE
"5706","337429",2020-06-04,"nitrile examination/treatment glove, non-powdered",TRUE,FALSE
"5707","337430",2020-06-04,"adhesive tape, orthopaedic",FALSE,FALSE
"5708","337432",2020-06-04,"graft inserter, orthopaedic",FALSE,FALSE
"5709","337433",2020-06-04,"adult inguinal hernia truss",FALSE,FALSE
"5710","337434",2020-06-04,"mask, surgical, single use",TRUE,FALSE
"5711","337435",2020-06-04,"shield, face",FALSE,FALSE
"5712","337436",2020-06-04,"apron, surgical, single use",TRUE,FALSE
"5713","337437",2020-06-04,"gown, isolation, single use",TRUE,FALSE
"5714","337438",2020-06-04,"visitor hygiene coverall",FALSE,FALSE
"5715","337439",2020-06-04,"visitor hygiene coverall",FALSE,FALSE
"5716","337440",2020-06-04,"public respirator, single-use",TRUE,FALSE
"5717","337441",2020-06-04,"mask, surgical, single use",TRUE,FALSE
"5718","337442",2020-06-04,"mask, surgical, single use",TRUE,FALSE
"5719","337443",2020-06-04,"gown, isolation, single use",TRUE,FALSE
"5720","337444",2020-06-04,"detergent, <specify>",FALSE,FALSE
"5721","337445",2020-06-04,"mask, surgical, single use",TRUE,FALSE
"5722","337446",2020-06-04,"public respirator, single-use",TRUE,FALSE
"5723","337467",2020-06-04,"blood collection luer adaptor",FALSE,FALSE
"5724","337478",2020-06-04,"percutaneous electrosurgical probe, denervation, monopolar, reusable",FALSE,FALSE
"5725","337490",2020-06-05,"surgical procedure kit, neurosurgical, single-use, non-medicated",FALSE,FALSE
"5726","337491",2020-06-05,"foetal doppler system probe",FALSE,FALSE
"5727","337493",2020-06-05,"shield, face",FALSE,FALSE
"5728","337494",2020-06-05,"workstation, picture archiving and communication system",FALSE,FALSE
"5729","337495",2020-06-05,"radiation therapy treatment planning system, application program software",FALSE,FALSE
"5730","337496",2020-06-05,"first aid kit, non-medicated, single-use",FALSE,FALSE
"5731","337497",2020-06-05,"ct",FALSE,FALSE
"5732","337498",2020-06-05,"infusion pump, general-purpose",FALSE,FALSE
"5733","337499",2020-06-05,"clinical data collection/management information application software",FALSE,FALSE
"5734","337500",2020-06-05,"mask, surgical, single use",TRUE,FALSE
"5735","337501",2020-06-05,"psychological assessment system application software",FALSE,FALSE
"5736","337502",2020-06-05,"general specimen transport medium collection kit",FALSE,FALSE
"5737","337503",2020-06-05,"mask, surgical, single use",TRUE,FALSE
"5738","337504",2020-06-05,"cochlear implant system sound processor audio attachment",FALSE,FALSE
"5739","337505",2020-06-05,"hearing aid fitting/programming application software",FALSE,FALSE
"5740","337506",2020-06-05,"freon cartridge",FALSE,FALSE
"5741","337507",2020-06-05,"transdermal needle roller, reusable",FALSE,FALSE
"5742","337508",2020-06-05,"mobile solid seat lifting system",FALSE,FALSE
"5743","337509",2020-06-05,"bathing table, portable",FALSE,FALSE
"5744","337510",2020-06-05,"mask, surgical, single use",TRUE,FALSE
"5745","337513",2020-06-05,"sterilizer, moist heat, wrapped goods",FALSE,FALSE
"5746","337514",2020-06-05,"surgical procedure kit, orthopaedic, reusable",FALSE,FALSE
"5747","337515",2020-06-05,"x-ray generator, diagnostic, portable",FALSE,FALSE
"5748","337518",2020-06-05,"camera, <specify>",FALSE,FALSE
"5749","337530",2020-06-06,"nitrile examination/treatment glove, non-powdered",TRUE,FALSE
"5750","337531",2020-06-06,"probe, dental",FALSE,FALSE
"5751","337532",2020-06-06,"mask, surgical, single use",TRUE,FALSE
"5752","337533",2020-06-06,"patient isolation tent canopy",FALSE,FALSE
"5753","337534",2020-06-06,"shield, face",FALSE,FALSE
"5754","337535",2020-06-06,"mask, surgical, single use",TRUE,FALSE
"5755","337536",2020-06-06,"public respirator, single-use",TRUE,FALSE
"5756","337537",2020-06-06,"public respirator, single-use",TRUE,FALSE
"5757","337538",2020-06-06,"mask, surgical, single use",TRUE,FALSE
"5758","337539",2020-06-06,"airway protection face mask",TRUE,FALSE
"5759","337540",2020-06-06,"gown, isolation, single use",TRUE,FALSE
"5760","337541",2020-06-06,"mask, surgical, single use",TRUE,FALSE
"5761","337542",2020-06-06,"applicator, absorbent tipped, sterile",FALSE,FALSE
"5762","337543",2020-06-06,"disinfectant, hospital grade",FALSE,FALSE
"5763","337550",2020-06-07,"medical device cleaning/disinfecting wipe",FALSE,FALSE
"5764","337551",2020-06-07,"trolley, medical devices",FALSE,FALSE
"5765","337552",2020-06-07,"eye splash shield, single-use",FALSE,FALSE
"5766","337553",2020-06-07,"surgical/medical respirator, single-use",TRUE,FALSE
"5767","337570",2020-06-09,"cushion, multifunction",FALSE,FALSE
"5768","337571",2020-06-09,"mask, surgical, single use",TRUE,FALSE
"5769","337572",2020-06-09,"ct",FALSE,FALSE
"5770","337574",2020-06-09,"thermometer, infrared, skin",FALSE,TRUE
"5771","337575",2020-06-09,"manual blood lancing device, single-use",FALSE,FALSE
"5772","337578",2020-06-09,"electrode, electroencephalograph",FALSE,FALSE
"5773","337579",2020-06-09,"electrode skin abrasion pad",FALSE,FALSE
"5774","337580",2020-06-09,"self-care monitoring web-based application software",FALSE,FALSE
"5775","337581",2020-06-09,"public respirator, single-use",TRUE,FALSE
"5776","337582",2020-06-09,"mask, <specify>",FALSE,FALSE
"5777","337610",2020-06-10,"prosthesis, internal, penile, rod",FALSE,FALSE
"5778","337611",2020-06-10,"prosthesis, internal, penile, inflatable",FALSE,FALSE
"5779","337612",2020-06-10,"electrosurgical diathermy system cable, single-use",FALSE,FALSE
"5780","337613",2020-06-10,"ophthalmic refractometer, automatic",FALSE,FALSE
"5781","337614",2020-06-10,"bag, tissue extraction",FALSE,FALSE
"5782","337615",2020-06-10,"irrigation/aspiration system tubing set",FALSE,FALSE
"5783","337616",2020-06-10,"laparoscopic trocar/sleeve, single-use",FALSE,FALSE
"5784","337617",2020-06-10,"spring-loaded pneumoperitoneum needle, single-use",FALSE,FALSE
"5785","337618",2020-06-10,"automated retinopathy analysis system application software",FALSE,FALSE
"5786","337619",2020-06-10,"clinical management support web-based application software",FALSE,FALSE
"5787","337633",2020-06-10,"orthopaedic bone screw, non-bioabsorbable, sterile",FALSE,FALSE
"5788","337634",2020-06-10,"airway protection face mask",TRUE,FALSE
"5789","337635",2020-06-10,"mask, surgical, single use",TRUE,FALSE
"5790","337636",2020-06-10,"mask, surgical, single use",TRUE,FALSE
"5791","337637",2020-06-10,"mask, surgical, single use",TRUE,FALSE
"5792","337638",2020-06-10,"public respirator, single-use",TRUE,FALSE
"5793","337639",2020-06-10,"gown, examination, single use",FALSE,FALSE
"5794","337640",2020-06-10,"gown, examination, single use",FALSE,FALSE
"5795","337652",2020-06-10,"eyelid weight, implantable",FALSE,FALSE
"5796","337653",2020-06-10,"hair-removal diode laser system",FALSE,FALSE
"5797","337660",2020-06-10,"catheter guide wire",FALSE,FALSE
"5798","337661",2020-06-10,"air cleaner, high-efficiency filter, mobile",FALSE,FALSE
"5799","337662",2020-06-10,"phantom, diagnostic imaging, mri, test object",FALSE,FALSE
"5800","337663",2020-06-10,"face splash shield, reusable",TRUE,FALSE
"5801","337664",2020-06-10,"surgical instrument container system",FALSE,FALSE
"5802","337665",2020-06-10,"disinfectant, <specify>",FALSE,FALSE
"5803","337667",2020-06-10,"nitrile examination/treatment glove, non-powdered",TRUE,FALSE
"5804","337693",2020-06-11,"cosmetic micro-needle cartridge",FALSE,FALSE
"5805","337694",2020-06-11,"rack, instrumentation/devices",FALSE,FALSE
"5806","337696",2020-06-11,"mask, <specify>",FALSE,FALSE
"5807","337698",2020-06-11,"mask, surgical, single use",TRUE,FALSE
"5808","337699",2020-06-11,"mask, surgical, single use",TRUE,FALSE
"5809","337700",2020-06-11,"battery charger",FALSE,FALSE
"5810","337702",2020-06-11,"skin moisturizing/barrier dressing",FALSE,FALSE
"5811","337703",2020-06-11,"mask, <specify>",FALSE,FALSE
"5812","337704",2020-06-11,"endoscopic video image display monitor",FALSE,FALSE
"5813","337706",2020-06-11,"vinyl examination/treatment glove, non-powdered",FALSE,FALSE
"5814","337707",2020-06-11,"mask, surgical, single use",TRUE,FALSE
"5815","337714",2020-06-11,"pressure bandage, non-latex, non-sterile, reusable",FALSE,FALSE
"5816","337715",2020-06-11,"scissors, bandage",FALSE,FALSE
"5817","337716",2020-06-11,"eye patch, non-sterile",FALSE,FALSE
"5818","337717",2020-06-11,"mask, surgical, single use",TRUE,FALSE
"5819","337718",2020-06-11,"mask, surgical, single use",TRUE,FALSE
"5820","337719",2020-06-11,"mask, surgical, single use",TRUE,FALSE
"5821","337720",2020-06-11,"gown, isolation, single use",TRUE,FALSE
"5822","337721",2020-06-11,"nitrile examination/treatment glove, non-powdered",TRUE,FALSE
"5823","337723",2020-06-11,"ventilator, adult",FALSE,TRUE
"5824","337730",2020-06-11,"transcutaneous blood gas monitor",FALSE,TRUE
"5825","337731",2020-06-11,"sensor, blood gas, transcutaneous",FALSE,TRUE
"5826","337751",2020-06-12,"infusion pump, syringe",FALSE,FALSE
"5827","337752",2020-06-12,"laparoscopic electrosurgical scissors",FALSE,FALSE
"5828","337753",2020-06-12,"laparoscopic electrosurgical scissors",FALSE,FALSE
"5829","337754",2020-06-12,"endoscopic electrosurgical electrode, monopolar, single-use",FALSE,FALSE
"5830","337755",2020-06-12,"electrosurgical diathermy system cable, single-use",FALSE,FALSE
"5831","337762",2020-06-12,"ct",FALSE,FALSE
"5832","337763",2020-06-12,"fixation device, external, system",FALSE,FALSE
"5833","337764",2020-06-12,"mask, surgical, single use",TRUE,FALSE
"5834","337765",2020-06-12,"mask, surgical, single use",TRUE,FALSE
"5835","337766",2020-06-12,"surgical/medical respirator, single-use",TRUE,FALSE
"5836","337767",2020-06-12,"surgical/medical respirator, single-use",TRUE,FALSE
"5837","337768",2020-06-12,"surgical/medical respirator, single-use",TRUE,FALSE
"5838","337769",2020-06-12,"public respirator, single-use",TRUE,FALSE
"5839","337776",2020-06-12,"dental implant system",FALSE,FALSE
"5840","337777",2020-06-12,"surgical/medical respirator, single-use",TRUE,FALSE
"5841","337778",2020-06-12,"ct",FALSE,FALSE
"5842","337779",2020-06-12,"ct",FALSE,FALSE
"5843","337780",2020-06-12,"skin-cleaning wipe, non-sterile",FALSE,FALSE
"5844","337781",2020-06-12,"external lower-limb prosthesis custom-assembly",FALSE,FALSE
"5845","337782",2020-06-12,"ct",FALSE,FALSE
"5846","337783",2020-06-12,"ct",FALSE,FALSE
"5847","337784",2020-06-12,"ct",FALSE,FALSE
"5848","337785",2020-06-12,"ct",FALSE,FALSE
"5849","337786",2020-06-12,"ct",FALSE,FALSE
"5850","337787",2020-06-12,"gown, <specify>",FALSE,FALSE
"5851","337805",2020-06-12,"cpap/bipap face mask, reusable",FALSE,TRUE
"5852","337810",2020-06-13,"pillow, <specify>",FALSE,FALSE
"5853","337811",2020-06-13,"transfer aid, person, board, sliding",FALSE,FALSE
"5854","337812",2020-06-13,"shield, face",FALSE,FALSE
"5855","337813",2020-06-13,"orthopaedic bur, single-use",FALSE,FALSE
"5856","337814",2020-06-13,"irrigation/aspiration system tubing set",FALSE,FALSE
"5857","337815",2020-06-13,"compress, hot/cold pack, reusable",FALSE,FALSE
"5858","337816",2020-06-13,"nitrile examination/treatment glove, non-powdered",TRUE,FALSE
"5859","337817",2020-06-13,"multi-purpose electrical stimulation system programmer",FALSE,FALSE
"5860","337820",2020-06-13,"infusion kit, intraosseous",FALSE,FALSE
"5861","337821",2020-06-13,"rigid endoscope telescope",FALSE,FALSE
"5862","337822",2020-06-13,"dentifrice",FALSE,FALSE
"5863","337823",2020-06-13,"fixation device, internal, wire",FALSE,FALSE
"5864","337824",2020-06-13,"infusion kit, intraosseous",FALSE,FALSE
"5865","337825",2020-06-13,"dental treatment application software",FALSE,FALSE
"5866","337830",2020-06-14,"suture/needle passer, single-use",FALSE,FALSE
"5867","337831",2020-06-14,"bone tap, single-use, sterile",FALSE,FALSE
"5868","337832",2020-06-14,"fixation system implantation kit, internal",FALSE,FALSE
"5869","337833",2020-06-14,"mask, surgical, single use",TRUE,FALSE
"5870","337834",2020-06-14,"gown, operating room, single use",FALSE,FALSE
"5871","337835",2020-06-14,"drill bit, surgical",FALSE,FALSE
"5872","337836",2020-06-14,"cannulated surgical drill, single-use",FALSE,FALSE
"5873","337837",2020-06-14,"surgical drill, fluted, single-use",FALSE,FALSE
"5874","337838",2020-06-14,"surgical smoke evacuation system tube",FALSE,FALSE
"5875","337839",2020-06-14,"surgical smoke evacuation system tube",FALSE,FALSE
"5876","337840",2020-06-14,"orthodontic inter-bracket elastic chain",FALSE,FALSE
"5877","337850",2020-06-15,"reverse-osmosis water purification system",FALSE,FALSE
"5878","337851",2020-06-15,"haemodialysis system fluid mixer",FALSE,FALSE
"5879","337852",2020-06-15,"dialysate, haemodialysis",FALSE,FALSE
"5880","337853",2020-06-15,"ct",FALSE,FALSE
"5881","337854",2020-06-15,"ct",FALSE,FALSE
"5882","337855",2020-06-15,"ct",FALSE,FALSE
"5883","337856",2020-06-15,"basic male condom, hevea-latex",FALSE,FALSE
"5884","337857",2020-06-15,"airway protection face mask",TRUE,FALSE
"5885","337858",2020-06-15,"mask, surgical, single use",TRUE,FALSE
"5886","337859",2020-06-15,"airway protection face mask",TRUE,FALSE
"5887","337864",2020-06-15,"uncoated knee tibia prosthesis, metallic",FALSE,FALSE
"5888","337865",2020-06-15,"uncoated knee femur prosthesis",FALSE,FALSE
"5889","337866",2020-06-15,"uncoated knee tibia prosthesis, metallic",FALSE,FALSE
"5890","337867",2020-06-15,"prosthesis, knee, internal, insert component",FALSE,FALSE
"5891","337868",2020-06-15,"retractor handle, fibreoptic",FALSE,FALSE
"5892","337869",2020-06-15,"adaptor, light source",FALSE,FALSE
"5893","337870",2020-06-15,"light source, <specify>",FALSE,FALSE
"5894","337871",2020-06-15,"cable, fibreoptic",FALSE,FALSE
